loan_id,installment_no,risk_bucket,pred_prob,target,missed_payment_last_3m,late_payment_last_3m,dpd_trend_slope,max_dpd_last_3m,sma_encoded,rolling_30d_balance_volatility,both_shocks_flag,income_shock_flag_3m,cash_flow_trend,bureau_score,risk_tier_encoded,grade_encoded,emi_to_income_ratio,payment_ratio_last_month
LN00016371,15,RED,0.4719173941346415,0,0.0,0.0,0.0,0.0,0,0.1246,0,0.0,0.05980000000000002,727,0,1,0.2412475570032573,1.0
LN00016372,7,AMBER,0.2789525083958859,0,0.0,0.0,0.0,0.0,0,0.13240000000000002,0,0.0,-0.09410000000000002,781,0,0,0.17254694427296705,1.0
LN00016373,14,AMBER,0.42613983470332034,0,0.0,1.0,0.0,23.0,0,0.13986666666666667,0,0.0,-0.013149999999999995,706,1,5,0.03789817563165134,1.0
LN00016374,6,GREEN,0.07577601054647234,0,0.0,1.0,-14.5,29.0,0,0.3867666666666667,0,0.0,0.20285,580,2,7,0.16694245385450596,1.0
LN00016376,11,RED,0.5480246829607581,0,0.0,0.0,0.0,0.0,0,0.4032,0,0.0,0.18205,570,2,7,0.32587668813037785,1.0
LN00016380,22,RED,0.5244202527008376,0,0.0,1.0,-3.5,7.0,0,0.44770000000000004,0,0.0,0.134,0,3,8,0.26036598265284533,1.0
LN00016381,16,RED,0.5037067597355935,0,0.0,1.0,-14.5,29.0,0,0.2889333333333333,0,0.0,0.0047000000000000375,572,1,5,0.09775488783334223,1.0
LN00016382,6,AMBER,0.2779270077525869,0,0.0,0.0,0.0,0.0,0,0.19166666666666665,0,0.0,0.07090000000000002,628,1,5,0.2968804906068388,1.0
LN00016383,11,AMBER,0.43804225755344717,0,0.0,2.0,-19.0,43.0,0,0.22729999999999997,0,0.0,0.09995000000000004,703,1,5,0.09713635666445115,1.0
LN00016384,33,RED,0.5760874059125394,0,0.0,0.0,0.0,0.0,0,0.5028666666666667,0,0.0,0.013299999999999979,618,2,6,0.18588291689136555,1.0
LN00016385,9,RED,0.5870041637025231,0,0.0,2.0,-11.0,60.0,0,0.296,0,0.0,0.03434999999999999,638,2,6,0.3053450769028527,1.0
LN00016386,23,RED,0.587587725918252,0,0.0,0.0,0.0,0.0,0,0.32230000000000003,0,0.0,-0.08149999999999996,419,2,7,0.23076659395450294,1.0
LN00016387,34,AMBER,0.35420047885600875,0,0.0,1.0,-3.0,6.0,0,0.3836333333333333,0,0.0,0.02745000000000003,715,1,5,0.09094496964107295,1.0
LN00016389,14,RED,0.45182647027115125,0,0.0,0.0,0.0,0.0,0,0.06296666666666667,0,0.0,-0.011350000000000027,751,0,0,0.02018872910998834,1.0
LN00016390,5,RED,0.5879245058810935,0,0.0,0.0,0.0,0.0,0,0.37326666666666664,0,0.0,0.05609999999999998,570,2,7,0.17710194759562292,1.0
LN00016393,36,GREEN,0.13158589537673956,0,0.0,0.0,0.0,0.0,0,0.14476666666666668,0,0.0,0.010699999999999987,615,1,5,0.08811103927253008,1.0
LN00016395,11,AMBER,0.3794576506760181,0,0.0,1.0,-2.0,4.0,0,0.13246666666666668,0,0.0,-0.11829999999999999,740,0,1,0.17467287379012655,1.0
LN00016398,8,RED,0.6121992852301437,0,0.0,1.0,0.0,40.0,0,0.2662333333333333,0,1.0,-0.21689999999999998,531,2,7,0.13798485730926033,1.0
LN00016401,23,AMBER,0.2990474127981798,0,0.0,0.0,0.0,0.0,0,0.06026666666666666,0,0.0,-0.06665000000000004,701,0,1,0.1371680477028243,1.0
LN00016403,43,AMBER,0.41741511799148384,0,0.0,0.0,0.0,0.0,0,0.168,0,0.0,0.04570000000000002,608,1,5,0.07535297630897869,1.0
LN00016404,12,RED,0.4859297925108624,0,0.0,1.0,0.0,49.0,0,0.24523333333333333,0,0.0,-0.16570000000000001,588,2,7,0.14113760606365497,1.0
LN00016405,19,AMBER,0.3447232255157485,0,0.0,0.0,0.0,0.0,0,0.05226666666666666,0,0.0,-0.07405,723,0,1,0.00981326833272188,1.0
LN00016406,36,AMBER,0.3554884975007435,0,0.0,0.0,0.0,0.0,0,0.3824,0,0.0,0.03015000000000001,525,2,7,0.19672991822140404,1.0
LN00016407,32,RED,0.46831306294795993,0,0.0,1.0,-18.5,37.0,0,0.09923333333333333,0,0.0,0.08240000000000003,705,0,1,0.12539336893992245,1.0
LN00016408,5,RED,0.4903210964194468,0,0.0,2.0,-3.5,54.0,0,0.19046666666666667,0,0.0,0.024399999999999977,0,3,8,0.1937116154873164,1.0
LN00016409,20,RED,0.5189820010958115,0,0.0,0.0,0.0,0.0,0,0.3955333333333333,0,0.0,0.02589999999999998,689,1,4,0.1801672365557973,1.0
LN00016410,44,AMBER,0.41578725319559856,0,0.0,0.0,0.0,0.0,0,0.5964999999999999,0,1.0,0.08550000000000002,0,3,8,0.045652224461323825,1.0
LN00016411,6,GREEN,0.010110254775797299,0,0.0,0.0,-1.5,20.0,4,1.0580666666666667,0,1.0,-0.13805,551,2,7,0.07368018256199038,0.34824649203981034
LN00016412,7,RED,0.4855989187875221,0,0.0,0.0,0.0,0.0,0,0.06793333333333333,0,0.0,-0.12295,750,0,0,0.02881052281650659,1.0
LN00016413,21,RED,0.5532222961656583,0,0.0,0.0,0.0,0.0,0,0.31816666666666665,0,0.0,-0.08550000000000002,530,2,7,0.22814507992140617,1.0
LN00016415,6,RED,0.47470058480029087,1,0.0,1.0,-24.0,48.0,0,0.149,0,0.0,-0.10644999999999999,620,1,5,0.07511138994161631,1.0
LN00016417,12,AMBER,0.20596992468864034,0,0.0,0.0,0.0,0.0,0,0.15573333333333333,0,0.0,-0.07605000000000003,533,2,7,0.4739784248796641,1.0
LN00016418,4,RED,0.803195819744009,0,0.0,0.0,13.5,27.0,1,0.5198666666666666,0,1.0,-0.26985000000000003,576,2,7,0.11512080578384724,0.4261835748792271
LN00016419,33,RED,0.6018385938241051,1,0.0,0.0,0.0,0.0,0,0.31303333333333333,0,0.0,0.1375,0,3,8,0.06256677028484425,1.0
LN00016420,34,RED,0.5305344772185829,0,0.0,2.0,-7.5,56.0,0,0.3424,0,1.0,-0.0012000000000000344,653,1,4,0.08074432952994917,1.0
LN00016421,12,AMBER,0.3796403276967253,0,0.0,0.0,0.0,0.0,0,0.14466666666666667,0,0.0,0.14725,770,0,0,0.084468455558894,1.0
LN00016423,6,GREEN,0.1430765598937835,0,0.0,0.0,0.0,0.0,0,0.06923333333333333,0,0.0,-0.06030000000000002,699,0,2,0.4104833722946988,1.0
LN00016424,24,AMBER,0.38036249381681336,0,0.0,1.0,-7.5,15.0,0,0.2292,0,0.0,-0.011649999999999994,668,2,7,0.1376758947930742,1.0
LN00016425,12,RED,0.5057957116212296,0,0.0,0.0,0.0,0.0,0,0.8117000000000001,0,0.0,-0.0020499999999999963,0,3,8,0.13071386230840884,1.0
LN00016426,14,RED,0.4754694629957282,0,0.0,0.0,0.0,0.0,0,0.14193333333333333,0,0.0,-0.035650000000000015,634,1,5,0.152819725250616,1.0
LN00016429,13,AMBER,0.3526682158048968,0,0.0,0.0,0.0,0.0,0,0.10880000000000001,0,1.0,-0.07749999999999996,741,0,1,0.02128901901950346,1.0
LN00016430,29,GREEN,0.011091825527883537,0,0.0,1.0,3.0,6.0,4,0.6632666666666666,0,1.0,-0.015449999999999998,507,2,7,0.15133417371502927,0.7274781613334014
LN00016431,24,AMBER,0.370903896133719,0,0.0,0.0,0.0,0.0,0,0.5251,0,0.0,0.05504999999999999,567,2,7,0.12761670761670763,1.0
LN00016432,19,RED,0.5408846437314385,0,0.0,0.0,0.0,0.0,0,0.4090666666666667,0,0.0,-0.006250000000000033,0,3,8,0.18461533071748878,1.0
LN00016433,23,AMBER,0.3118279631198139,0,0.0,0.0,0.0,0.0,0,0.07653333333333333,0,0.0,0.12085000000000001,744,0,1,0.15790120200982705,1.0
LN00016435,16,AMBER,0.38530831738304616,0,0.0,0.0,0.0,0.0,0,0.08016666666666666,0,0.0,-0.00824999999999998,721,0,1,0.046813605937288956,1.0
LN00016436,46,AMBER,0.4330160972662255,0,0.0,2.0,-17.0,34.0,0,0.08006666666666666,0,0.0,0.06964999999999999,726,0,1,0.09563995726495726,1.0
LN00016437,11,AMBER,0.41703377883124343,0,0.0,0.0,0.0,0.0,0,0.33053333333333335,0,0.0,-0.04849999999999999,651,1,4,0.3634557211445064,1.0
LN00016438,48,GREEN,0.1448049633282815,0,0.0,0.0,0.0,0.0,0,0.22396666666666665,0,0.0,-0.13705,669,1,4,0.08154199088124038,1.0
LN00016439,11,RED,0.46591161698623,0,0.0,0.0,0.0,0.0,0,0.8552333333333334,0,0.0,-0.09025,0,3,8,0.41457172793154634,1.0
LN00016440,19,RED,0.4633750342824639,0,0.0,0.0,0.0,0.0,0,0.0635,0,1.0,0.015199999999999991,736,0,1,0.12712748112943806,1.0
LN00016441,6,GREEN,0.17723096097581448,0,0.0,0.0,0.0,0.0,0,0.19310000000000002,0,0.0,-0.13635,704,1,5,0.705004932397145,1.0
LN00016442,23,AMBER,0.3365728796327265,0,0.0,0.0,0.0,0.0,0,0.2963,0,0.0,-0.022650000000000003,660,1,4,0.1591257074258275,1.0
LN00016443,36,AMBER,0.40264660260844,0,0.0,0.0,0.0,0.0,0,0.0615,0,0.0,-0.15855000000000002,655,0,2,0.04936979136731996,1.0
LN00016444,41,AMBER,0.40987031633192433,0,0.0,1.0,7.0,14.0,1,0.16779999999999998,0,0.0,0.020449999999999968,788,0,0,0.05923181818181818,1.0
LN00016445,12,AMBER,0.2995349266143873,0,0.0,0.0,0.0,0.0,0,0.24726666666666666,0,0.0,0.028849999999999987,595,1,5,0.21164487608046362,1.0
LN00016446,9,RED,0.4583185301590394,0,0.0,1.0,-11.5,23.0,0,0.08439999999999999,0,0.0,0.06705,779,0,0,0.1478288556051323,1.0
LN00016448,5,RED,0.521510888230049,0,0.0,0.0,0.0,0.0,0,0.28263333333333335,0,0.0,-0.09154999999999999,660,1,4,0.20941433021806855,1.0
LN00016449,23,RED,0.47002132138901237,0,0.0,0.0,0.0,0.0,0,0.30473333333333336,0,0.0,0.005049999999999999,641,1,5,0.12046252189680076,1.0
LN00016450,34,RED,0.5176445731379027,0,0.0,1.0,0.0,6.0,0,0.48836666666666667,0,0.0,0.1321,0,3,8,0.12584394690977344,1.0
LN00016451,7,RED,0.591827682866932,1,0.0,1.0,7.5,15.0,1,0.42449999999999993,0,0.0,-0.037150000000000016,613,2,6,0.30317231971228376,1.0
LN00016452,48,AMBER,0.20782087177740868,0,0.0,0.0,0.0,0.0,0,0.0994,0,0.0,-0.03134999999999999,592,1,5,0.06867016840534332,1.0
LN00016454,16,AMBER,0.3569320431070207,0,0.0,1.0,0.0,5.0,0,0.11896666666666667,0,0.0,-0.04285,668,0,2,0.18600752867022674,1.0
LN00016455,45,AMBER,0.44769277022428017,1,0.0,1.0,-25.5,51.0,0,0.13959999999999997,0,0.0,-0.0042999999999999705,726,0,1,0.06441779261067086,1.0
LN00016457,11,AMBER,0.27723907580406004,0,0.0,0.0,0.0,0.0,0,0.171,0,1.0,-0.004699999999999982,805,0,0,0.1000651680877329,1.0
LN00016458,26,AMBER,0.4497992507438669,0,0.0,0.0,0.0,0.0,0,0.308,0,0.0,0.05785000000000001,603,1,5,0.07605404234580604,1.0
LN00016459,18,GREEN,0.18566831441946882,0,0.0,1.0,6.5,13.0,1,0.2835666666666667,0,0.0,0.0007999999999999674,589,2,7,0.2539943528462663,1.0
LN00016461,34,RED,0.5022412280769237,0,0.0,1.0,0.0,17.0,0,0.32913333333333333,0,0.0,0.15295,606,1,5,0.11791486202202699,1.0
LN00016462,46,RED,0.5835499541529166,0,0.0,0.0,0.0,0.0,0,0.23416666666666672,0,1.0,-0.0023500000000000187,615,2,6,0.0869223730364496,1.0
LN00016463,20,AMBER,0.30037054028589427,0,0.0,0.0,0.0,0.0,0,0.12963333333333335,0,0.0,-0.06090000000000001,699,0,2,0.048976945763199546,1.0
LN00016466,24,AMBER,0.22051056691900478,0,0.0,1.0,-27.5,55.0,0,0.21193333333333333,0,0.0,-0.015149999999999997,678,1,4,0.13563863440285936,1.0
LN00016468,7,RED,0.5926372740836976,0,0.0,1.0,-1.5,3.0,0,0.2745666666666667,0,0.0,0.10549999999999998,587,2,7,0.18119628885373465,1.0
LN00016471,30,RED,0.5051059462212337,0,0.0,1.0,0.0,1.0,0,0.21726666666666664,0,1.0,0.012400000000000022,678,1,4,0.12406972189580885,1.0
LN00016476,7,RED,0.5522564096386081,0,0.0,0.0,0.0,0.0,0,0.167,0,0.0,-0.061950000000000005,618,1,5,0.1926154954954955,1.0
LN00016478,24,AMBER,0.27614032893117346,0,0.0,0.0,0.0,0.0,0,0.1756,0,0.0,-0.14715,686,1,4,0.24907143339866192,1.0
LN00016480,5,RED,0.5433242285644335,0,0.0,0.0,0.0,0.0,0,0.22290000000000001,0,0.0,-0.024950000000000028,605,1,5,0.6901100608901684,1.0
LN00016481,41,RED,0.5524758811535792,0,0.0,2.0,-28.0,56.0,0,0.39516666666666667,0,0.0,0.06189999999999998,598,2,7,0.057713367642832886,1.0
LN00016483,18,AMBER,0.2044004654373162,0,0.0,2.0,-8.5,35.0,0,0.13746666666666665,0,0.0,-0.08389999999999997,679,0,2,0.0597366948346298,1.0
LN00016484,58,RED,0.5189579073327514,1,0.0,1.0,13.5,27.0,1,0.5391666666666667,0,0.0,0.13275000000000003,581,2,7,0.10966925543835246,1.0
LN00016485,48,GREEN,0.12414652997897882,0,0.0,0.0,0.0,0.0,0,0.2121666666666667,0,0.0,-0.04249999999999998,653,1,4,0.15205064710554597,1.0
LN00016486,45,RED,0.4560797130900101,0,0.0,0.0,0.0,0.0,0,0.15983333333333333,0,0.0,-0.04904999999999998,676,0,2,0.05123893508208462,1.0
LN00016487,9,RED,0.5916261039423925,0,0.0,1.0,7.5,15.0,1,0.26443333333333335,0,0.0,-0.17404999999999998,761,1,5,0.12042430115993821,1.0
LN00016488,46,RED,0.5132420096313977,0,0.0,0.0,0.0,0.0,0,0.14126666666666668,0,0.0,0.034150000000000014,672,1,4,0.0668572061865826,1.0
LN00016489,5,RED,0.5510015059549002,1,0.0,0.0,0.0,0.0,0,0.29806666666666665,0,1.0,0.059699999999999975,610,2,6,0.46538767521151664,1.0
LN00016490,18,RED,0.5821244563736704,0,0.0,0.0,0.0,0.0,0,0.26499999999999996,0,0.0,-0.11170000000000002,679,1,4,0.05308292955646664,1.0
LN00016491,12,AMBER,0.40526181114776294,0,0.0,0.0,0.0,0.0,0,0.08656666666666668,0,0.0,-0.011050000000000004,714,0,1,0.19668755684919048,1.0
LN00016494,44,RED,0.46154739238234177,0,0.0,0.0,0.0,0.0,0,0.1028,0,0.0,-0.16585,689,0,2,0.0677615207535978,1.0
LN00016495,17,RED,0.5252579824295213,0,0.0,0.0,0.0,0.0,0,0.29786666666666667,0,0.0,-0.018500000000000016,678,1,4,0.2281044726852616,1.0
LN00016497,24,AMBER,0.2382372034063656,0,0.0,0.0,0.0,0.0,0,0.19873333333333332,0,0.0,0.05215,679,1,4,0.14916433380376187,1.0
LN00016498,6,GREEN,0.04293402478264353,0,0.0,1.0,-17.5,35.0,4,0.4053,1,1.0,-0.007550000000000001,544,1,5,0.1740722296290487,1.0
LN00016499,48,GREEN,0.10455161557457723,0,0.0,0.0,0.0,0.0,0,0.14213333333333333,0,0.0,0.05185000000000001,682,0,2,0.0923148590772953,1.0
LN00016500,24,AMBER,0.44697550623363586,0,0.0,1.0,0.0,58.0,0,0.2655,0,0.0,-0.011849999999999972,680,1,4,0.1112702576528911,1.0
LN00016501,31,RED,0.5749039706929022,0,0.0,0.0,0.0,0.0,0,0.2241,0,0.0,0.09184999999999999,630,1,5,0.07468690270319468,1.0
LN00016506,10,AMBER,0.368856904345344,0,0.0,0.0,0.0,0.0,0,0.07256666666666665,0,0.0,-0.16925,749,0,1,0.08562753650034521,1.0
LN00016510,24,AMBER,0.3151937038496424,0,0.0,0.0,0.0,0.0,0,0.6325999999999999,0,0.0,0.07149999999999998,655,2,7,0.06220997280145059,1.0
LN00016511,46,AMBER,0.3370891708135035,0,0.0,0.0,0.0,0.0,0,0.12786666666666666,0,0.0,0.023650000000000004,704,0,1,0.08058613030602171,1.0
LN00016513,17,AMBER,0.42104942066543427,0,0.0,0.0,0.0,0.0,0,0.2168,0,0.0,0.08384999999999998,677,1,4,0.17611381581638916,1.0
LN00016514,7,AMBER,0.3968119645958628,0,0.0,0.0,0.0,0.0,0,0.09449999999999999,0,0.0,-0.0016999999999999793,702,0,1,0.21273557966876072,1.0
LN00016516,43,AMBER,0.43678372839038976,0,0.0,0.0,0.0,0.0,0,0.15676666666666667,0,1.0,-0.03275,697,0,2,0.03914865460961623,1.0
LN00016517,34,RED,0.5540570079972537,0,0.0,1.0,0.0,20.0,0,0.5507,0,1.0,0.047500000000000014,551,2,7,0.13149698038586927,1.0
LN00016518,6,AMBER,0.2613787516510307,0,0.0,2.0,5.0,58.0,1,0.3858,0,1.0,-0.25665000000000004,0,3,8,0.16926137893886345,1.0
LN00016519,15,AMBER,0.42655724588735144,0,0.0,0.0,0.0,0.0,0,0.23529999999999998,0,0.0,-0.03649999999999998,679,1,4,0.10009019935706462,1.0
LN00016520,7,AMBER,0.4096832687224142,0,0.0,2.0,-8.0,46.0,0,0.0631,0,0.0,-0.16974999999999996,782,0,0,0.28462231230540985,1.0
LN00016521,10,RED,0.5111938171832829,0,0.0,0.0,0.0,0.0,0,0.3245,0,0.0,-0.13625,561,2,7,0.11019869390023622,1.0
LN00016522,6,AMBER,0.2608730157315345,0,0.0,2.0,-18.5,59.0,0,0.3296333333333333,0,1.0,-0.06030000000000002,563,2,7,0.5531772979752733,1.0
LN00016523,7,AMBER,0.40082466921834686,0,0.0,0.0,0.0,0.0,0,0.0907,0,0.0,-0.006349999999999967,680,0,2,0.318719024378715,1.0
LN00016526,18,RED,0.5218334710881074,0,0.0,0.0,0.0,0.0,0,0.7858666666666666,0,0.0,-0.05830000000000002,630,2,6,0.1480715987745376,1.0
LN00016527,7,RED,0.5132617596555054,0,0.0,0.0,0.0,0.0,0,0.17806666666666668,0,0.0,0.10420000000000001,633,1,5,0.1382279880901744,1.0
LN00016531,8,AMBER,0.25467098248284215,0,0.0,0.0,0.0,0.0,0,0.10596666666666667,0,0.0,-0.015600000000000003,723,0,1,0.1820139640082604,1.0
LN00016533,14,RED,0.49708412720712475,0,0.0,0.0,0.0,0.0,0,0.118,0,0.0,-0.04294999999999999,684,0,2,0.16726438208487143,1.0
LN00016534,45,AMBER,0.3768868031932319,0,0.0,0.0,0.0,0.0,0,0.11163333333333332,0,0.0,-0.22399999999999998,713,0,1,0.12967537138089438,1.0
LN00016539,48,AMBER,0.2071644801498643,0,0.0,0.0,0.0,0.0,0,0.24566666666666667,0,0.0,-0.12970000000000004,655,2,7,0.043195885672674315,1.0
LN00016540,10,RED,0.45522443538363516,0,0.0,0.0,0.0,0.0,0,0.11010000000000002,0,0.0,0.13979999999999998,779,0,0,0.45116093174295885,1.0
LN00016541,45,RED,0.5896784813909923,0,0.0,0.0,0.0,0.0,0,0.3688,0,0.0,0.10625000000000001,682,2,7,0.11247959978677163,1.0
LN00016542,44,RED,0.536355566137233,0,0.0,0.0,0.0,0.0,0,0.41759999999999997,1,1.0,0.07250000000000001,595,2,7,0.06326261766885309,1.0
LN00016544,36,GREEN,0.1721598482206686,0,0.0,0.0,0.0,0.0,0,0.36243333333333333,0,0.0,0.08379999999999999,614,1,5,0.03759807602733867,1.0
LN00016545,12,GREEN,0.18973013224032656,0,0.0,0.0,0.0,0.0,0,0.07716666666666666,0,0.0,0.1501,672,0,2,0.09285137013736716,1.0
LN00016547,11,RED,0.5495915291944264,0,0.0,0.0,0.0,0.0,0,0.19326666666666667,0,0.0,-0.06609999999999999,658,1,4,0.23644724631188196,1.0
LN00016550,5,RED,0.4984565359560414,0,0.0,1.0,-18.0,36.0,0,0.1940333333333333,0,0.0,0.06855,689,1,4,0.3582397771366033,1.0
LN00016551,46,AMBER,0.2837215947735727,1,0.0,0.0,0.0,0.0,0,0.0727,0,0.0,0.03785000000000005,730,0,1,0.06239404456256693,1.0
LN00016552,8,RED,0.5505419317702444,0,0.0,0.0,0.0,0.0,0,0.4721666666666667,0,1.0,-0.13974999999999999,541,2,7,0.2190017674633059,1.0
LN00016553,4,AMBER,0.4429242235658393,0,0.0,0.0,0.0,0.0,0,0.22453333333333333,0,0.0,-0.1449,662,1,4,0.5687366865191497,1.0
LN00016554,33,RED,0.5293210582310892,0,0.0,1.0,-28.0,56.0,0,0.29346666666666665,0,0.0,-0.07755000000000001,623,2,6,0.14266369232040318,1.0
LN00016555,9,RED,0.556073388969081,0,0.0,0.0,0.0,0.0,0,0.2211,0,0.0,0.04165000000000002,663,1,4,0.15619994388102776,1.0
LN00016556,34,RED,0.4774550282143043,1,0.0,2.0,-6.0,41.0,1,0.11909999999999998,0,0.0,0.13515,708,0,1,0.012319017254313577,1.0
LN00016557,18,GREEN,0.17676098203330975,0,0.0,0.0,0.0,0.0,0,0.1686,0,1.0,-0.061799999999999966,721,1,5,0.27421021787093214,1.0
LN00016558,16,RED,0.48462340141642324,0,0.0,0.0,0.0,0.0,0,0.1627666666666667,0,0.0,0.030500000000000027,646,1,5,0.18328664799253036,1.0
LN00016560,41,RED,0.5773420403831168,0,0.0,0.0,0.0,0.0,0,0.3000333333333333,0,1.0,0.11460000000000004,488,2,7,0.0874149881378797,1.0
LN00016561,9,RED,0.5345994391714847,0,0.0,1.0,11.5,23.0,1,0.27823333333333333,0,0.0,0.026000000000000023,598,1,5,0.16724756471262361,1.0
LN00016562,47,AMBER,0.446872498310293,0,0.0,0.0,0.0,0.0,0,0.07546666666666667,0,0.0,-0.006449999999999956,743,0,1,0.07731527162248795,1.0
LN00016563,35,RED,0.5637651711738905,1,0.0,0.0,0.0,0.0,0,0.3360666666666667,0,1.0,0.11604999999999999,582,2,7,0.13769505354411013,1.0
LN00016564,47,AMBER,0.4360576924037089,0,0.0,1.0,4.0,8.0,1,0.09583333333333333,0,0.0,-0.11934999999999998,707,0,1,0.051597008762673764,1.0
LN00016566,13,RED,0.46159884665830464,0,0.0,0.0,0.0,0.0,0,0.06703333333333333,0,0.0,-0.010249999999999981,726,0,1,0.28400060823326667,1.0
LN00016568,20,RED,0.4745661195518865,0,0.0,0.0,0.0,0.0,0,0.12996666666666667,0,0.0,-0.20625,681,1,4,0.08998547362995243,1.0
LN00016570,5,RED,0.5202538282670639,0,0.0,0.0,0.0,0.0,0,0.24503333333333333,0,0.0,0.02679999999999999,564,2,7,0.5637883814655652,1.0
LN00016571,6,RED,0.5359225076684281,0,0.0,0.0,0.0,0.0,0,0.20283333333333334,0,0.0,-0.0121,747,1,5,0.3136249604054482,1.0
LN00016574,36,AMBER,0.32484549036883176,0,0.0,1.0,-14.0,28.0,0,0.35036666666666666,0,0.0,-0.029900000000000038,620,1,5,0.09909994738153922,1.0
LN00016575,14,RED,0.5140010664680907,0,0.0,0.0,0.0,0.0,0,0.22853333333333334,0,0.0,0.04265000000000002,692,1,4,0.26761352950937556,1.0
LN00016576,23,AMBER,0.36505780791872333,0,0.0,1.0,0.0,6.0,0,0.13356666666666667,0,0.0,0.03699999999999998,769,0,0,0.1585787377820683,1.0
LN00016577,26,AMBER,0.39409556391554185,0,0.0,0.0,0.0,0.0,0,0.14846666666666666,0,0.0,0.022199999999999998,716,0,1,0.039506637168141595,1.0
LN00016578,7,RED,0.5278657169305868,0,0.0,0.0,0.0,0.0,0,0.22716666666666666,0,1.0,-0.04250000000000001,0,3,8,0.28234697540836473,1.0
LN00016579,8,RED,0.5542683261950948,0,0.0,0.0,0.0,0.0,0,0.3077666666666667,0,0.0,0.08265,505,2,7,0.35656125,1.0
LN00016581,34,AMBER,0.24190475338477685,0,0.0,0.0,0.0,0.0,0,0.06666666666666667,0,1.0,0.07404999999999998,712,0,1,0.10515981830741214,1.0
LN00016582,44,AMBER,0.4223764119567548,0,0.0,0.0,0.0,0.0,0,0.11809999999999998,0,0.0,0.06065000000000004,684,0,2,0.041837438518290804,1.0
LN00016583,4,RED,0.4670281843697915,0,0.0,0.0,0.0,0.0,0,0.3046,0,0.0,0.04194999999999999,582,2,7,0.07304520530201632,1.0
LN00016585,24,AMBER,0.3944877916187595,0,0.0,1.0,1.0,2.0,1,0.5775,1,1.0,0.09670000000000001,686,2,7,0.11413962600178093,1.0
LN00016587,36,GREEN,0.17818951609416858,0,0.0,0.0,0.0,0.0,0,0.13306666666666667,0,0.0,0.12339999999999995,710,0,1,0.06743011668680786,1.0
LN00016589,48,GREEN,0.11869305532404606,0,0.0,1.0,0.0,39.0,0,0.13566666666666669,0,0.0,-0.05479999999999999,655,1,4,0.050300689237294555,1.0
LN00016590,41,RED,0.46678407970550323,1,0.0,0.0,0.0,0.0,0,0.09083333333333332,0,0.0,-0.04015000000000002,686,0,2,0.05472314135042911,1.0
LN00016592,10,AMBER,0.4256922068223222,1,0.0,0.0,0.0,0.0,0,0.09406666666666667,0,0.0,0.047099999999999975,720,0,1,0.2900651318682625,1.0
LN00016594,35,RED,0.5675921031377889,1,0.0,0.0,0.0,0.0,0,0.3346,0,0.0,0.17835,490,2,7,0.11662243543942023,1.0
LN00016595,16,RED,0.5297237033869179,0,0.0,0.0,0.0,0.0,0,0.4434,0,0.0,0.12059999999999998,599,2,7,0.1552511429258903,1.0
LN00016596,12,AMBER,0.2504697303844097,0,0.0,0.0,0.0,0.0,0,0.2738333333333333,0,0.0,0.05285000000000001,0,3,8,0.32779633895443916,1.0
LN00016597,24,AMBER,0.26249521098995343,0,0.0,0.0,0.0,0.0,0,0.423,0,1.0,-0.28675,581,2,7,0.036503181525702436,1.0
LN00016598,18,GREEN,0.18293164164664652,0,0.0,1.0,0.0,21.0,0,0.1937333333333333,0,0.0,0.03140000000000001,611,1,5,0.11059538292202527,1.0
LN00016599,18,GREEN,0.1812150409106425,0,0.0,0.0,0.0,0.0,0,0.11926666666666667,0,0.0,0.02250000000000002,685,0,2,0.07867844677668462,1.0
LN00016600,37,AMBER,0.3292470367941449,0,0.0,0.0,0.0,0.0,0,0.18899999999999997,0,0.0,-0.09694999999999998,551,1,5,0.11310003760812336,1.0
LN00016602,4,GREEN,0.009368723587539955,0,0.0,2.0,2.0,20.0,4,0.4623,0,1.0,-0.0052,539,2,7,0.253917852463512,1.0
LN00016605,24,AMBER,0.20588831654658846,0,0.0,0.0,0.0,0.0,0,0.1674,0,0.0,0.02140000000000003,630,1,5,0.08512091503267974,1.0
LN00016606,6,GREEN,0.12307304973549008,0,0.0,0.0,0.0,0.0,0,0.06796666666666666,0,0.0,-0.05740000000000001,707,0,1,0.012254564576358058,1.0
LN00016608,12,AMBER,0.2440921636772655,0,0.0,0.0,0.0,0.0,0,0.16646666666666668,0,0.0,-0.05535000000000001,652,1,4,0.0662870987280436,1.0
LN00016611,12,GREEN,0.1647156061412251,0,0.0,0.0,0.0,0.0,0,0.08036666666666666,0,0.0,0.019000000000000017,669,0,2,0.20029409829200445,1.0
LN00016612,23,AMBER,0.28062713227340536,0,0.0,1.0,-14.5,29.0,0,0.10613333333333332,0,0.0,0.12459999999999999,661,0,2,0.19886541252279957,1.0
LN00016613,35,AMBER,0.3329225197833505,0,0.0,0.0,0.0,0.0,0,0.1527666666666667,0,0.0,0.17645,737,0,1,0.05618006826922447,1.0
LN00016614,47,AMBER,0.41126658190812226,0,0.0,0.0,0.0,0.0,0,0.1561,0,0.0,0.02310000000000001,764,0,0,0.03060521869218799,1.0
LN00016616,28,RED,0.5112916817667873,0,0.0,1.0,0.0,32.0,0,0.43809999999999993,0,0.0,0.016699999999999993,699,1,4,0.10341203500024441,1.0
